score: 0.24766614815891336
>> 16 BitwiseAndMask(X0, Sobel(X0))
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
606,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
611,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
613,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
613,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
615,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
616,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
618,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
619,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
619,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
620,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
625,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
630,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
632,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
635,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
637,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
638,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
638,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
639,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
639,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
639,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
640,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
640,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
641,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
643,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
647,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
647,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
651,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
652,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
652,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
653,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
653,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
653,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
653,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
654,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
655,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
655,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
656,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
657,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
659,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
659,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
663,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
665,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
665,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
665,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
665,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
666,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
667,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
669,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
669,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
669,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
669,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
671,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
672,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
672,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
673,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
674,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
674,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
674,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
674,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
674,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
674,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
676,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
676,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
677,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
679,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
680,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
681,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
682,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
682,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
685,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
686,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
686,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
687,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
688,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
690,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
696,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
696,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
699,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
700,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
700,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
1000 700
700,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
700,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
700,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
700,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
702,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
702,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
705,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
707,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
707,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
707,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
707,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
709,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
709,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
709,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
711,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
711,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
712,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
712,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
714,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
716,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
716,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
717,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
718,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
718,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
719,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
719,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
719,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
719,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
719,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
722,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
724,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
724,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
727,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
727,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
729,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
730,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
733,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
740,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
740,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
742,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
742,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
747,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
747,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
747,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
751,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
751,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
751,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
751,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
755,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
755,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
756,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
757,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
759,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
761,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
761,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
763,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
764,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
766,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
766,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
766,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
769,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
769,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
769,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
770,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
771,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
771,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
773,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
775,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
775,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
775,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
776,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
776,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
776,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
776,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
776,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
776,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
776,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
777,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
777,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
777,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
779,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
779,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
779,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
779,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
780,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
780,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
781,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
781,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
791,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
792,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
792,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
793,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
793,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
794,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
795,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
795,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
795,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
796,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
796,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
797,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
798,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
799,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
799,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
805,0.43500363564192235
>> 1038 Threshold(InRange(Square(BitwiseAndMask(X1, (Threshold(X4)) + (Threshold(X4))))))
